Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
0,-1,-11,-7,-9,1,-10,-8
-1,-4,-9,1,1,1,-7,3
1,1,-6,-2,2,-1,19,8
-1,15,4,-31,-10,-2,-2,6
6,17,-19,-31,0,-2,-2,-5
-7,-14,51,111,15,-7,-1,-8
-9,-19,-2,-4,-9,0,-4,-7
-3,-10,-5,-2,14,8,-4,-5
7,9,2,-5,5,-1,3,1
-1,5,-4,14,-14,-16,-9,-6
-3,8,11,16,-7,-9,-5,2
-4,-5,-11,-39,-4,8,-1,2
-9,-20,-28,-22,4,-3,-5,-7
1,-9,-34,-14,2,6,-2,0
-4,-7,-3,23,10,14,0,-5
2,-5,-9,-6,11,3,-4,45
-1,-2,-4,-14,-9,-12,4,0
-5,-1,7,3,-6,-2,2,-67
-3,1,0,32,-4,-6,-12,-6
8,14,10,4,9,4,3,12
-4,1,-25,-13,-9,7,-8,0
1,10,31,9,-1,-9,1,7
-3,-3,23,-10,-1,14,-1,4
-6,-9,-21,-15,-5,-5,0,6
2,-6,28,-11,-3,-1,-3,-5
-2,-4,5,-6,-1,-4,2,-1
-6,-11,-19,10,17,-4,-5,-6
-4,-2,-7,-4,-17,0,-3,-1
0,2,2,-7,-1,-14,-1,-2
0,6,3,1,-6,2,1,2
0,-2,-5,-7,-3,-5,0,9
-2,0,7,31,6,-2,-2,-6
-4,-4,-12,-7,-7,-11,-4,-11
-3,-2,6,-19,-12,-7,0,1
-6,-2,-10,-2,-3,1,-11,-9
3,0,3,5,10,10,0,2
2,1,-7,-16,0,0,-2,5
-1,-2,-10,-5,-7,-6,0,0
3,0,10,32,11,2,6,-16
-13,-10,-7,-10,-11,-13,-17,0
3,-1,3,-2,3,20,-2,6
-4,-6,-4,-30,-40,-5,3,-12
0,-3,-4,6,17,-4,-5,-11
1,7,10,8,1,-10,-5,-1
-2,-11,-10,25,35,-1,-2,6
-5,-8,-4,23,41,17,8,3
-1,-1,4,-26,-40,8,3,5
-5,-2,2,20,5,-5,-5,-2
-1,-7,-7,-5,-8,-8,-1,-2
0,1,-2,-1,-4,-8,-4,-2
-2,-4,-5,-7,-4,-1,1,0
0,-2,-5,-1,4,-7,-1,11
-6,-2,-2,-9,-11,-28,-6,-7
-2,-1,-2,-12,-6,0,1,-20
1,5,4,0,-10,-16,-3,1
-3,-1,-18,-6,-12,-6,-1,-5
-13,-11,10,0,14,6,-11,-14
-13,-22,11,-2,-14,-9,-4,-4
7,2,-8,13,25,23,-3,7
-1,-11,-21,2,-7,1,-1,3
4,5,0,-9,-22,-6,-5,1
