Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,11,16,16,5,-5,-2,-4
3,4,-8,-11,-20,-5,-20,-9
-7,-11,58,34,10,-9,-5,-14
5,6,14,11,-2,-18,-1,5
18,21,-41,16,127,11,3,33
-2,7,-8,-54,-35,-5,9,2
0,-3,47,46,-2,6,-3,-8
-5,-1,22,31,16,1,-7,-8
-6,-4,-45,-44,-14,-4,-7,-7
4,15,-15,10,0,-6,-11,-6
0,3,-3,22,-11,-12,-7,-5
4,4,29,15,53,15,21,5
-11,-11,-19,-14,-16,-23,14,-7
9,17,85,16,9,18,-10,-7
2,2,15,124,11,-14,-2,3
3,7,2,-62,-7,9,28,13
8,-6,-29,-51,2,-12,4,14
-7,-4,-38,16,-41,1,6,3
3,-14,-10,-9,0,12,-3,9
-1,-13,-26,-11,22,35,21,3
1,16,53,17,5,-16,-19,-9
-11,-8,-30,-47,-47,-30,-22,-14
-2,-2,12,4,14,1,-7,-4
-3,-5,-48,-23,1,6,13,6
-3,-16,-22,1,1,-18,-6,1
4,6,-11,-12,-19,-18,8,-1
5,15,28,6,-2,29,9,0
1,0,-1,7,12,-10,-11,2
-6,-13,1,-18,-9,0,3,-2
-7,-22,-8,-3,-10,-26,0,-4
0,8,11,-7,-18,-9,-4,-10
4,8,6,-35,-2,10,0,19
-4,-9,19,3,1,-5,1,2
0,-4,25,14,3,21,15,2
3,8,6,-6,-2,-14,-11,-3
1,4,-26,0,0,10,-7,-9
-1,7,-17,-6,-16,-28,5,-4
4,5,21,11,14,23,14,5
-2,-10,-10,-59,-55,23,11,8
-8,0,-13,27,-7,-2,-6,-1
-7,-12,33,22,-49,-2,-9,-5
-7,-11,19,15,-26,-29,-15,-13
-8,-5,-18,-18,-29,-5,-3,1
3,9,-20,-14,9,-12,-17,-3
3,15,5,-7,0,-11,-16,-8
0,-2,-37,-27,-21,17,33,11
-1,5,76,14,-2,17,15,0
4,1,2,0,13,-8,-6,-4
-2,-10,-12,-8,-10,2,-9,-3
-7,-5,-17,-22,-19,1,-5,-3
1,-1,1,26,-31,-25,-2,1
3,12,26,31,8,9,4,5
-2,-2,34,-6,-5,-9,-11,-2
3,-7,-42,3,2,-8,-19,-5
-8,-3,9,6,-2,-28,9,-7
2,11,17,-11,8,35,32,5
-4,-8,12,-28,-8,4,-34,-10
-8,-18,-19,14,1,24,-9,-6
-9,-19,-30,-4,-13,-12,23,-1
-2,-3,0,38,6,4,2,3
3,8,-41,-41,-12,1,5,8
11,7,18,19,14,15,-9,9
15,16,-12,-12,11,-11,-8,1
-13,4,73,-14,-12,-16,-5,-20
-4,-11,-20,17,96,2,1,2
-6,-3,-7,-16,-26,19,-9,-9
-1,9,48,-7,-25,-9,-24,-10
-13,-25,-55,-28,2,-10,-1,-1
6,11,16,7,23,-1,39,11
8,3,2,-23,-35,15,20,14
-3,3,16,17,10,-32,-11,-5
0,7,11,30,59,33,-4,-5
-3,5,4,2,-4,-10,-17,-12
-9,-4,3,-16,-40,6,-4,-4
8,-4,-8,-11,-16,-5,11,13
-6,-3,-14,-10,-23,-4,-3,-5
-5,-7,-18,5,-14,-25,3,-3
2,13,62,31,-2,-3,-19,-21
-3,-3,-16,-10,79,-4,-14,-13
3,6,-18,-26,-62,-6,27,32
-4,2,18,-12,-28,10,40,19
-2,-13,18,56,-21,-2,-12,-4
0,-16,-7,25,0,-20,-27,-16
2,8,-4,26,51,-36,3,-8
-1,-1,-1,-54,-44,28,25,-2
-4,0,13,122,3,-49,-32,-8
-4,-9,-47,-12,-35,8,9,-2
12,24,21,-65,9,29,33,10
6,-18,-40,29,-5,-6,12,14
-5,7,51,29,-6,-20,-11,-3
-16,-18,-1,-1,4,-10,-11,-10
-20,-30,-81,-44,-2,5,-24,-14
0,10,51,22,27,-20,-10,-5
14,32,23,-4,-11,2,-14,-5
1,-4,18,18,17,7,12,-3
8,0,-25,-1,-8,22,24,5
0,2,-43,18,-5,-10,17,18
-12,-14,3,-13,-49,-19,-20,-14
-7,-7,-10,0,-22,-3,-27,-15
