Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1,11,-5,14,-8,-9,7,2
12,22,42,-11,-4,23,-15,4
2,-7,4,-29,-5,34,36,15
-15,-31,-55,-17,6,-16,-14,-13
-2,-3,-15,-28,-4,-14,-24,-16
1,15,38,-13,-16,-30,-28,-12
-9,-17,-38,-23,-51,-30,4,-4
5,0,14,33,13,42,24,10
-3,11,30,20,11,14,3,0
1,7,-23,-11,-7,-5,-8,-3
-5,-14,11,-19,-14,-6,-8,-7
3,1,-15,-7,-8,-14,-4,-4
6,9,6,6,-13,6,-8,1
-13,-14,-11,-2,-4,-14,11,-4
-7,-19,-20,-16,-4,-11,-14,-4
-19,-26,-41,-6,-4,-3,1,-22
-7,-19,-15,-33,-14,5,-18,-20
13,14,8,5,8,19,24,30
6,19,14,19,57,27,25,17
3,18,-10,-4,-12,-5,12,-1
4,22,41,-7,-2,-9,-18,-8
6,7,37,-1,-4,-5,2,8
-2,-6,-11,-22,-25,-2,9,1
0,7,12,-5,7,-2,-7,-5
-1,-2,-19,-9,4,-12,-3,-4
-2,2,-4,-1,-12,-3,1,-2
-5,-5,32,21,34,-14,2,0
-9,-19,-33,-4,-11,13,-2,-7
2,-1,24,11,7,-4,-12,-5
-3,1,-3,-6,-5,-1,19,-2
-13,-11,-44,-21,-21,-14,-25,-20
-4,2,43,-8,-15,-2,-9,-14
0,-3,-20,16,3,-9,1,17
-1,2,-1,-13,17,5,28,14
1,8,2,-10,1,8,30,8
-1,4,-25,-23,-15,-16,2,8
-6,-7,20,-7,1,-3,-8,-8
-3,-1,7,9,-8,-10,-17,-11
1,-2,-18,13,39,11,5,6
3,10,5,8,-4,7,-4,8
-4,-1,6,-6,6,-30,-22,-7
-10,-19,-30,-3,18,15,-1,-11
-2,-10,-16,-25,-23,6,43,8
2,4,9,-15,-7,19,-2,-1
-8,-5,-1,-17,5,21,-7,-5
-5,-16,-14,15,50,-11,2,2
-1,-5,0,4,20,3,-6,5
7,22,-43,-33,-16,-3,4,1
-9,-39,50,29,2,4,-1,-12
3,1,12,-9,-12,-36,-8,0
1,-5,-23,-21,-4,20,-8,-4
-5,7,2,-16,7,-24,2,-2
-13,-9,-40,-21,-14,-19,6,-6
-6,-15,34,17,3,24,-1,-1
-3,-13,-28,-1,-13,-14,-4,-4
2,7,2,-8,1,-5,-26,-15
-1,-7,4,10,18,-1,-2,-1
-2,-6,-22,-9,-37,7,31,11
4,3,-7,-25,-23,-1,14,11
-1,-3,-28,-14,-1,-4,1,-4
-1,2,68,54,9,-19,-12,-4
1,1,16,-8,22,13,-15,1
-2,-8,-53,-16,-1,-37,-9,-3
0,3,45,-12,-59,28,-7,2
-1,5,1,19,-4,-3,8,-7
-2,5,-18,-7,-11,5,12,-5
9,3,37,3,32,-20,-4,8
-10,-6,-12,-14,9,18,6,5
-3,-5,-14,15,17,-7,0,4
-3,-9,-15,-30,-13,-4,-1,-7
-1,-7,-12,-43,3,-22,-13,-13
8,13,12,21,-1,-10,-15,-6
-6,4,7,-7,-13,-3,-1,7
-9,-18,-6,-7,-2,29,2,-5
-5,-10,-40,-1,-1,9,-1,-11
3,5,10,11,31,-3,-21,-3
-3,0,-1,-19,6,-9,-8,-7
5,6,17,32,43,-4,36,17
-4,8,-8,-19,-23,-23,-6,-7
2,-4,-18,-16,-14,8,-21,-6
-5,-5,36,31,4,29,21,14
-3,-9,4,1,-43,2,-6,-16
-4,-3,-15,1,-16,-29,-35,-6
4,5,-23,-27,-7,-5,40,14
3,-1,38,1,1,19,30,11
4,10,0,9,-37,-11,-11,-1
-9,5,-34,-19,-19,-21,-27,-10
0,3,38,-6,4,5,-16,-5
-7,-10,10,17,5,34,4,-6
2,4,-5,-20,21,18,11,0
-4,1,7,-10,2,6,-23,-2
-9,-13,-34,16,24,-9,1,-6
-3,-10,23,-14,-14,-20,-16,-8
-6,-2,-18,0,3,9,-12,-13
6,18,-12,-13,9,9,21,6
0,12,-35,-23,-2,-29,3,5
-1,-4,67,12,-12,-6,-7,-5
-12,-28,-22,5,-13,29,-13,-14
-5,-2,-7,-21,19,-10,-12,-6
2,5,-4,22,7,6,5,10
-1,0,-12,-30,-44,4,24,8
-5,-13,9,-19,-49,-4,20,5
-5,-11,-6,6,1,-30,-49,-18
2,10,-3,0,13,12,-19,-10
-8,3,10,-11,-17,1,39,4
0,6,24,-6,-11,-2,0,10
2,-10,-37,-2,16,10,-4,-2
-2,6,-1,0,11,19,-12,-9
3,2,-12,-11,0,-23,-23,1
-12,-17,-3,-4,-2,-9,-14,-9
-2,-1,10,-34,-10,0,6,-4
-1,1,-2,2,-24,-16,-16,-11
2,8,2,-1,-2,17,0,3
1,8,76,13,-1,-12,28,5
