Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
2,0,-7,-10,2,20,0,-7
1,5,-1,-1,-14,-7,-22,-17
0,2,2,11,-11,-4,24,15
0,-7,-35,-17,-5,0,18,7
-9,-15,-26,-23,19,14,-4,-5
-9,-2,35,21,-5,-10,-16,-11
3,11,5,9,40,-12,-22,-2
0,7,-43,-19,-22,-3,11,-6
-1,-10,-1,-31,-5,1,5,-2
-3,-6,81,47,-17,8,-3,4
-4,-5,-12,6,-5,-8,-2,-2
2,4,-3,2,51,-5,-10,-5
7,17,75,45,-4,2,26,28
-10,-12,14,-18,-37,-4,-10,-13
-1,0,-16,-3,-11,13,-7,3
1,2,-33,-16,-13,-13,5,-4
2,3,3,5,9,6,-17,-1
-3,5,30,3,14,-12,-22,-13
2,-7,-33,-25,-22,-10,18,21
-10,-19,-7,-11,3,-1,13,-14
0,-4,-9,-7,6,4,27,9
3,2,-19,-10,-8,0,0,-1
-4,6,29,11,12,-2,-21,-11
-8,-4,-17,-12,-7,18,19,-10
2,-4,-46,-11,4,0,-26,4
-2,-4,46,26,44,-4,5,-3
4,4,0,3,-4,3,-2,15
2,2,-16,-7,-2,-4,5,7
-7,-2,-1,6,22,-5,-5,-10
4,-8,-13,-17,-8,-6,0,4
3,-2,-37,-28,-24,-4,4,5
1,2,-10,3,-9,-7,-11,-4
-3,-6,-5,-15,-54,-11,-9,-5
2,5,7,6,-15,2,42,4
3,1,-4,11,16,19,0,-2
5,6,-8,-20,-35,21,-1,14
4,6,30,17,3,0,36,24
-2,-4,30,3,-27,-5,-6,-9
-2,-3,-14,-2,6,2,6,-7
3,-3,-33,-18,6,4,6,15
-1,2,-4,-7,12,-6,-11,0
-2,7,15,-6,6,-15,-14,-16
-3,-3,-18,-28,-18,1,-10,-1
-7,-11,-32,-48,-45,10,-8,-16
-3,-1,-16,-1,6,6,3,-8
-8,-23,-14,-13,-6,-6,-1,7
3,5,41,31,16,2,-3,7
-1,-2,-10,-17,-10,4,8,-9
4,7,10,7,8,-26,-11,11
-1,2,-53,-37,-48,21,-16,-2
1,6,-7,11,58,-10,-2,2
-8,-21,-54,-32,-5,12,-4,-1
-7,-3,-15,-14,-13,-10,-15,-16
-2,4,-24,-10,43,-5,-1,-3
2,2,-15,-7,-17,0,8,-5
-2,-4,59,14,14,2,-15,-7
6,2,19,26,11,2,18,11
3,4,-5,34,127,-19,6,4
-1,5,-40,-25,-34,-9,-15,-5
5,0,-6,-22,-6,11,4,8
-11,-7,22,16,-13,7,15,-16
-1,14,20,14,19,-6,-12,-6
5,-4,1,-5,-36,-28,16,24
-3,-3,5,1,-17,1,-3,-5
0,-4,-22,-19,2,-1,-14,3
4,7,3,8,35,10,5,-2
-2,-2,7,8,-2,5,-15,-13
-1,3,4,-1,3,-5,14,-1
-7,1,-10,-7,-17,-8,-21,-24
3,-8,-18,-8,6,-2,16,15
0,-13,-52,-16,-13,3,18,17
